"identifier","setSpec","id","repository"
"oai:clok.uclan.ac.uk:6464","7375626A656374733D42:4246","75860","17"
"oai:clok.uclan.ac.uk:6464","74797065733D61727469636C65","75861","17"
"oai:clok.uclan.ac.uk:6465","7374617475733D707562","75862","17"
"oai:clok.uclan.ac.uk:6465","7375626A656374733D48:4844:48443238","75863","17"
"oai:clok.uclan.ac.uk:6465","74797065733D626F6F6B5F73656374696F6E","75864","17"
"oai:clok.uclan.ac.uk:6466","7374617475733D707562","75865","17"
"oai:clok.uclan.ac.uk:6466","7375626A656374733D54:5441","75866","17"
"oai:clok.uclan.ac.uk:6466","74797065733D61727469636C65","75867","17"
"oai:clok.uclan.ac.uk:6467","7374617475733D707562","75868","17"
"oai:clok.uclan.ac.uk:6467","7375626A656374733D54:5441","75869","17"
"oai:clok.uclan.ac.uk:6467","74797065733D61727469636C65","75870","17"
"oai:clok.uclan.ac.uk:6468","7374617475733D707562","75871","17"
"oai:clok.uclan.ac.uk:6468","7375626A656374733D54:5441","75872","17"
"oai:clok.uclan.ac.uk:6468","74797065733D61727469636C65","75873","17"
"oai:clok.uclan.ac.uk:6469","7374617475733D707562","75874","17"
"oai:clok.uclan.ac.uk:6469","7375626A656374733D54:5441","75875","17"
"oai:clok.uclan.ac.uk:6469","74797065733D61727469636C65","75876","17"
"oai:clok.uclan.ac.uk:6470","7374617475733D707562","75877","17"
"oai:clok.uclan.ac.uk:6470","7375626A656374733D4C:4C31","75878","17"
"oai:clok.uclan.ac.uk:6470","74797065733D61727469636C65","75879","17"
"oai:clok.uclan.ac.uk:6471","7374617475733D707562","75880","17"
"oai:clok.uclan.ac.uk:6471","7375626A656374733D54:5441","75881","17"
"oai:clok.uclan.ac.uk:6471","74797065733D61727469636C65","75882","17"
"oai:clok.uclan.ac.uk:6472","7374617475733D696E7072657373","75883","17"
"oai:clok.uclan.ac.uk:6472","7375626A656374733D52:5231","75884","17"
"oai:clok.uclan.ac.uk:6472","7375626A656374733D52:5254","75885","17"
"oai:clok.uclan.ac.uk:6472","74797065733D61727469636C65","75886","17"
"oai:clok.uclan.ac.uk:6473","7374617475733D707562","75887","17"
"oai:clok.uclan.ac.uk:6473","7375626A656374733D4E:4E41","75888","17"
"oai:clok.uclan.ac.uk:6473","74797065733D61727469636C65","75889","17"
"oai:clok.uclan.ac.uk:6474","7374617475733D6163636570746564","75890","17"
"oai:clok.uclan.ac.uk:6474","7375626A656374733D4C:4C42:4C4232333030","75891","17"
"oai:clok.uclan.ac.uk:6474","7375626A656374733D4E:4E41","75892","17"
"oai:clok.uclan.ac.uk:6474","74797065733D61727469636C65","75893","17"
"oai:clok.uclan.ac.uk:6475","7374617475733D756E707562","75894","17"
"oai:clok.uclan.ac.uk:6475","7375626A656374733D47:4731","75895","17"
"oai:clok.uclan.ac.uk:6475","7375626A656374733D48:4845","75896","17"
"oai:clok.uclan.ac.uk:6475","74797065733D6D6F6E6F6772617068","75897","17"
"oai:clok.uclan.ac.uk:6479","7374617475733D707562","75898","17"
"oai:clok.uclan.ac.uk:6479","7375626A656374733D44:4431","75899","17"
"oai:clok.uclan.ac.uk:6479","7375626A656374733D44:4441","75900","17"
"oai:clok.uclan.ac.uk:6479","74797065733D61727469636C65","75901","17"
"oai:clok.uclan.ac.uk:6480","7374617475733D707562","75902","17"
"oai:clok.uclan.ac.uk:6480","7375626A656374733D44:4441","75903","17"
"oai:clok.uclan.ac.uk:6480","74797065733D61727469636C65","75904","17"
"oai:clok.uclan.ac.uk:6481","7374617475733D707562","75905","17"
"oai:clok.uclan.ac.uk:6481","7375626A656374733D48:4831","75906","17"
"oai:clok.uclan.ac.uk:6481","74797065733D61727469636C65","75907","17"
"oai:clok.uclan.ac.uk:6482","7374617475733D707562","75908","17"
"oai:clok.uclan.ac.uk:6482","7375626A656374733D52:5254","75909","17"
"oai:clok.uclan.ac.uk:6482","74797065733D61727469636C65","75910","17"
"oai:clok.uclan.ac.uk:6485","7374617475733D7375626D6974746564","75911","17"
"oai:clok.uclan.ac.uk:6485","7375626A656374733D47:4756","75912","17"
"oai:clok.uclan.ac.uk:6485","7375626A656374733D48:4831","75913","17"
"oai:clok.uclan.ac.uk:6485","74797065733D61727469636C65","75914","17"
"oai:clok.uclan.ac.uk:6487","7374617475733D707562","75915","17"
"oai:clok.uclan.ac.uk:6487","7375626A656374733D47:4731","75916","17"
"oai:clok.uclan.ac.uk:6487","7375626A656374733D47:4745","75917","17"
"oai:clok.uclan.ac.uk:6487","7375626A656374733D51:5148","75918","17"
"oai:clok.uclan.ac.uk:6487","74797065733D6D6F6E6F6772617068","75919","17"
"oai:clok.uclan.ac.uk:6491","7374617475733D707562","75920","17"
"oai:clok.uclan.ac.uk:6491","7375626A656374733D47:4731","75921","17"
"oai:clok.uclan.ac.uk:6491","7375626A656374733D47:4746","75922","17"
"oai:clok.uclan.ac.uk:6491","7375626A656374733D48:484D","75923","17"
"oai:clok.uclan.ac.uk:6491","7375626A656374733D53:5331","75924","17"
"oai:clok.uclan.ac.uk:6491","74797065733D61727469636C65","75925","17"
"oai:clok.uclan.ac.uk:6493","7374617475733D707562","75926","17"
"oai:clok.uclan.ac.uk:6493","7375626A656374733D52:5231","75927","17"
"oai:clok.uclan.ac.uk:6493","74797065733D61727469636C65","75928","17"
"oai:clok.uclan.ac.uk:6496","7374617475733D707562","75929","17"
"oai:clok.uclan.ac.uk:6496","7375626A656374733D52:5231","75930","17"
"oai:clok.uclan.ac.uk:6496","7375626A656374733D52:5254","75931","17"
"oai:clok.uclan.ac.uk:6496","74797065733D61727469636C65","75932","17"
"oai:clok.uclan.ac.uk:6497","7374617475733D707562","75933","17"
"oai:clok.uclan.ac.uk:6497","7375626A656374733D42:4246","75934","17"
"oai:clok.uclan.ac.uk:6497","74797065733D61727469636C65","75935","17"
"oai:clok.uclan.ac.uk:6501","7374617475733D707562","75936","17"
"oai:clok.uclan.ac.uk:6501","7375626A656374733D52:5241","75937","17"
"oai:clok.uclan.ac.uk:6501","74797065733D61727469636C65","75938","17"
"oai:clok.uclan.ac.uk:6502","7374617475733D707562","75939","17"
"oai:clok.uclan.ac.uk:6502","7375626A656374733D52:5254","75940","17"
"oai:clok.uclan.ac.uk:6502","74797065733D61727469636C65","75941","17"
"oai:clok.uclan.ac.uk:6504","7374617475733D707562","75942","17"
"oai:clok.uclan.ac.uk:6504","7375626A656374733D52:5231","75943","17"
"oai:clok.uclan.ac.uk:6504","7375626A656374733D52:5247","75944","17"
"oai:clok.uclan.ac.uk:6504","74797065733D61727469636C65","75945","17"
"oai:clok.uclan.ac.uk:6505","7374617475733D707562","75946","17"
"oai:clok.uclan.ac.uk:6505","7375626A656374733D47:4745","75947","17"
"oai:clok.uclan.ac.uk:6505","7375626A656374733D54:5444","75948","17"
"oai:clok.uclan.ac.uk:6505","74797065733D61727469636C65","75949","17"
"oai:clok.uclan.ac.uk:6506","7374617475733D707562","75950","17"
"oai:clok.uclan.ac.uk:6506","7375626A656374733D47:4745","75951","17"
"oai:clok.uclan.ac.uk:6506","7375626A656374733D4A:4A46","75952","17"
"oai:clok.uclan.ac.uk:6506","7375626A656374733D4A:4A53","75953","17"
"oai:clok.uclan.ac.uk:6506","7375626A656374733D54:5444","75954","17"
"oai:clok.uclan.ac.uk:6506","74797065733D626F6F6B","75955","17"
"oai:clok.uclan.ac.uk:6507","7374617475733D707562","75956","17"
"oai:clok.uclan.ac.uk:6507","7375626A656374733D47:4731","75957","17"
"oai:clok.uclan.ac.uk:6507","7375626A656374733D47:4746","75958","17"
"oai:clok.uclan.ac.uk:6507","7375626A656374733D47:4754","75959","17"
"oai:clok.uclan.ac.uk:6507","7375626A656374733D48:4854","75960","17"
"oai:clok.uclan.ac.uk:6507","7375626A656374733D54:5444","75961","17"
"oai:clok.uclan.ac.uk:6507","7375626A656374733D54:5458","75962","17"
"oai:clok.uclan.ac.uk:6507","74797065733D61727469636C65","75963","17"
"oai:clok.uclan.ac.uk:6508","7374617475733D707562","75964","17"
"oai:clok.uclan.ac.uk:6508","7375626A656374733D47:4731","75965","17"
"oai:clok.uclan.ac.uk:6508","7375626A656374733D47:4746","75966","17"
"oai:clok.uclan.ac.uk:6508","7375626A656374733D47:474E","75967","17"
"oai:clok.uclan.ac.uk:6508","7375626A656374733D47:4754","75968","17"
"oai:clok.uclan.ac.uk:6508","7375626A656374733D48:4831","75969","17"
"oai:clok.uclan.ac.uk:6508","7375626A656374733D54:5444","75970","17"
"oai:clok.uclan.ac.uk:6508","74797065733D61727469636C65","75971","17"
"oai:clok.uclan.ac.uk:6509","7374617475733D707562","75972","17"
"oai:clok.uclan.ac.uk:6509","7375626A656374733D47:4731","75973","17"
"oai:clok.uclan.ac.uk:6509","7375626A656374733D48:4854","75974","17"
"oai:clok.uclan.ac.uk:6509","7375626A656374733D4A:4A53","75975","17"
"oai:clok.uclan.ac.uk:6509","7375626A656374733D56:5631","75976","17"
"oai:clok.uclan.ac.uk:6509","7375626A656374733D56:564D","75977","17"
"oai:clok.uclan.ac.uk:6509","74797065733D61727469636C65","75978","17"
"oai:clok.uclan.ac.uk:6510","7374617475733D707562","75979","17"
"oai:clok.uclan.ac.uk:6510","7375626A656374733D4C:4C54","75980","17"
"oai:clok.uclan.ac.uk:6510","74797065733D626F6F6B5F73656374696F6E","75981","17"
"oai:clok.uclan.ac.uk:6511","7374617475733D707562","75982","17"
"oai:clok.uclan.ac.uk:6511","7375626A656374733D48:4844","75983","17"
"oai:clok.uclan.ac.uk:6511","7375626A656374733D48:4844:48443238","75984","17"
"oai:clok.uclan.ac.uk:6511","74797065733D626F6F6B5F73656374696F6E","75985","17"
"oai:clok.uclan.ac.uk:6512","7374617475733D707562","75986","17"
"oai:clok.uclan.ac.uk:6512","7375626A656374733D48:4842","75987","17"
"oai:clok.uclan.ac.uk:6512","7375626A656374733D48:4844","75988","17"
"oai:clok.uclan.ac.uk:6512","7375626A656374733D48:4844:48443238","75989","17"
"oai:clok.uclan.ac.uk:6512","7375626A656374733D48:4846","75990","17"
"oai:clok.uclan.ac.uk:6512","74797065733D626F6F6B5F73656374696F6E","75991","17"
"oai:clok.uclan.ac.uk:6513","7374617475733D756E707562","75992","17"
"oai:clok.uclan.ac.uk:6513","7375626A656374733D51:5131","75993","17"
"oai:clok.uclan.ac.uk:6513","74797065733D6D6F6E6F6772617068","75994","17"
"oai:clok.uclan.ac.uk:6514","7374617475733D756E707562","75995","17"
"oai:clok.uclan.ac.uk:6514","7375626A656374733D51:5131","75996","17"
"oai:clok.uclan.ac.uk:6514","74797065733D6D6F6E6F6772617068","75997","17"
"oai:clok.uclan.ac.uk:6515","7374617475733D707562","75998","17"
"oai:clok.uclan.ac.uk:6515","7375626A656374733D51:5141:51413735","75999","17"
"oai:clok.uclan.ac.uk:6515","7375626A656374733D51:5141:51413736","76000","17"
"oai:clok.uclan.ac.uk:6515","7375626A656374733D54:5431","76001","17"
"oai:clok.uclan.ac.uk:6515","74797065733D626F6F6B5F73656374696F6E","76002","17"
"oai:clok.uclan.ac.uk:6516","7374617475733D707562","76003","17"
"oai:clok.uclan.ac.uk:6516","7375626A656374733D51:5141:51413735","76004","17"
"oai:clok.uclan.ac.uk:6516","7375626A656374733D51:5141:51413736","76005","17"
"oai:clok.uclan.ac.uk:6516","7375626A656374733D54:5431","76006","17"
"oai:clok.uclan.ac.uk:6516","74797065733D626F6F6B5F73656374696F6E","76007","17"
"oai:clok.uclan.ac.uk:6517","7374617475733D707562","76008","17"
"oai:clok.uclan.ac.uk:6517","7375626A656374733D51:5141:51413735","76009","17"
"oai:clok.uclan.ac.uk:6517","7375626A656374733D51:5141:51413736","76010","17"
"oai:clok.uclan.ac.uk:6517","7375626A656374733D54:5431","76011","17"
"oai:clok.uclan.ac.uk:6517","74797065733D626F6F6B5F73656374696F6E","76012","17"
"oai:clok.uclan.ac.uk:6518","7374617475733D707562","76013","17"
"oai:clok.uclan.ac.uk:6518","7375626A656374733D51:5141:51413735","76014","17"
"oai:clok.uclan.ac.uk:6518","7375626A656374733D51:5141:51413736","76015","17"
"oai:clok.uclan.ac.uk:6518","7375626A656374733D54:5431","76016","17"
"oai:clok.uclan.ac.uk:6518","74797065733D626F6F6B5F73656374696F6E","76017","17"
"oai:clok.uclan.ac.uk:6519","7374617475733D707562","76018","17"
"oai:clok.uclan.ac.uk:6519","7375626A656374733D51:5141:51413735","76019","17"
"oai:clok.uclan.ac.uk:6519","7375626A656374733D51:5141:51413736","76020","17"
"oai:clok.uclan.ac.uk:6519","7375626A656374733D54:5431","76021","17"
"oai:clok.uclan.ac.uk:6519","74797065733D626F6F6B5F73656374696F6E","76022","17"
"oai:clok.uclan.ac.uk:6522","7374617475733D707562","76023","17"
"oai:clok.uclan.ac.uk:6522","7375626A656374733D51:5141:51413735","76024","17"
"oai:clok.uclan.ac.uk:6522","7375626A656374733D51:5141:51413736","76025","17"
"oai:clok.uclan.ac.uk:6522","7375626A656374733D54:5431","76026","17"
"oai:clok.uclan.ac.uk:6522","74797065733D626F6F6B5F73656374696F6E","76027","17"
"oai:clok.uclan.ac.uk:6525","7374617475733D707562","76028","17"
"oai:clok.uclan.ac.uk:6525","7375626A656374733D51:5141:51413735","76029","17"
"oai:clok.uclan.ac.uk:6525","7375626A656374733D51:5141:51413736","76030","17"
"oai:clok.uclan.ac.uk:6525","7375626A656374733D54:5431","76031","17"
"oai:clok.uclan.ac.uk:6525","74797065733D626F6F6B5F73656374696F6E","76032","17"
"oai:clok.uclan.ac.uk:6527","7374617475733D707562","76033","17"
"oai:clok.uclan.ac.uk:6527","7375626A656374733D48:484D","76034","17"
"oai:clok.uclan.ac.uk:6527","74797065733D61727469636C65","76035","17"
"oai:clok.uclan.ac.uk:6528","7374617475733D707562","76036","17"
"oai:clok.uclan.ac.uk:6528","7375626A656374733D54:5448","76037","17"
"oai:clok.uclan.ac.uk:6528","74797065733D626F6F6B5F73656374696F6E","76038","17"
"oai:clok.uclan.ac.uk:6529","7374617475733D707562","76039","17"
"oai:clok.uclan.ac.uk:6529","7375626A656374733D54:5448","76040","17"
"oai:clok.uclan.ac.uk:6529","74797065733D626F6F6B5F73656374696F6E","76041","17"
"oai:clok.uclan.ac.uk:6531","7374617475733D707562","76042","17"
"oai:clok.uclan.ac.uk:6531","7375626A656374733D54:5448","76043","17"
"oai:clok.uclan.ac.uk:6531","74797065733D61727469636C65","76044","17"
"oai:clok.uclan.ac.uk:6532","7374617475733D707562","76045","17"
"oai:clok.uclan.ac.uk:6532","7375626A656374733D52:5231","76046","17"
"oai:clok.uclan.ac.uk:6532","74797065733D61727469636C65","76047","17"
"oai:clok.uclan.ac.uk:6533","7374617475733D707562","76048","17"
"oai:clok.uclan.ac.uk:6533","7375626A656374733D52:5254","76049","17"
"oai:clok.uclan.ac.uk:6533","74797065733D61727469636C65","76050","17"
"oai:clok.uclan.ac.uk:6534","7374617475733D707562","76051","17"
"oai:clok.uclan.ac.uk:6534","7375626A656374733D48:4831","76052","17"
"oai:clok.uclan.ac.uk:6534","7375626A656374733D52:5231","76053","17"
"oai:clok.uclan.ac.uk:6534","7375626A656374733D52:5254","76054","17"
"oai:clok.uclan.ac.uk:6534","74797065733D61727469636C65","76055","17"
"oai:clok.uclan.ac.uk:6535","7374617475733D707562","76056","17"
"oai:clok.uclan.ac.uk:6535","7375626A656374733D48:4831","76057","17"
"oai:clok.uclan.ac.uk:6535","7375626A656374733D52:5231","76058","17"
"oai:clok.uclan.ac.uk:6535","7375626A656374733D52:5254","76059","17"
"oai:clok.uclan.ac.uk:6535","74797065733D61727469636C65","76060","17"
"oai:clok.uclan.ac.uk:6536","7374617475733D696E7072657373","76061","17"
"oai:clok.uclan.ac.uk:6536","7375626A656374733D4C:4C31","76062","17"
"oai:clok.uclan.ac.uk:6536","7375626A656374733D54:5431","76063","17"
"oai:clok.uclan.ac.uk:6536","74797065733D61727469636C65","76064","17"
"oai:clok.uclan.ac.uk:6537","7374617475733D707562","76065","17"
"oai:clok.uclan.ac.uk:6537","7375626A656374733D52:5231","76066","17"
"oai:clok.uclan.ac.uk:6537","74797065733D61727469636C65","76067","17"
"oai:clok.uclan.ac.uk:6538","7374617475733D707562","76068","17"
"oai:clok.uclan.ac.uk:6538","7375626A656374733D52:5231","76069","17"
"oai:clok.uclan.ac.uk:6538","7375626A656374733D52:5254","76070","17"
"oai:clok.uclan.ac.uk:6538","74797065733D61727469636C65","76071","17"
"oai:clok.uclan.ac.uk:6539","7374617475733D707562","76072","17"
"oai:clok.uclan.ac.uk:6539","7375626A656374733D52:5231","76073","17"
"oai:clok.uclan.ac.uk:6539","7375626A656374733D52:5254","76074","17"
"oai:clok.uclan.ac.uk:6539","74797065733D61727469636C65","76075","17"
"oai:clok.uclan.ac.uk:6540","7374617475733D707562","76076","17"
"oai:clok.uclan.ac.uk:6540","7375626A656374733D52:5231","76077","17"
"oai:clok.uclan.ac.uk:6540","7375626A656374733D52:5254","76078","17"
"oai:clok.uclan.ac.uk:6540","74797065733D61727469636C65","76079","17"
"oai:clok.uclan.ac.uk:6544","7374617475733D707562","76080","17"
"oai:clok.uclan.ac.uk:6544","7375626A656374733D4B:4B44","76081","17"
"oai:clok.uclan.ac.uk:6544","74797065733D61727469636C65","76082","17"
"oai:clok.uclan.ac.uk:6545","7374617475733D707562","76083","17"
"oai:clok.uclan.ac.uk:6545","7375626A656374733D54:5448","76084","17"
"oai:clok.uclan.ac.uk:6545","74797065733D61727469636C65","76085","17"
"oai:clok.uclan.ac.uk:6546","7374617475733D707562","76086","17"
"oai:clok.uclan.ac.uk:6546","7375626A656374733D4B:4B44","76087","17"
"oai:clok.uclan.ac.uk:6546","74797065733D61727469636C65","76088","17"
"oai:clok.uclan.ac.uk:6547","7374617475733D756E707562","76089","17"
"oai:clok.uclan.ac.uk:6547","7375626A656374733D44:4431","76090","17"
"oai:clok.uclan.ac.uk:6547","74797065733D746865736973","76091","17"
"oai:clok.uclan.ac.uk:6548","7374617475733D707562","76092","17"
"oai:clok.uclan.ac.uk:6548","7375626A656374733D44:444B","76093","17"
"oai:clok.uclan.ac.uk:6548","7375626A656374733D52:5241","76094","17"
"oai:clok.uclan.ac.uk:6548","7375626A656374733D52:5241:524130343231","76095","17"
"oai:clok.uclan.ac.uk:6548","74797065733D61727469636C65","76096","17"
"oai:clok.uclan.ac.uk:6549","7374617475733D756E707562","76097","17"
"oai:clok.uclan.ac.uk:6549","7375626A656374733D51:5131","76098","17"
"oai:clok.uclan.ac.uk:6549","74797065733D746865736973","76099","17"
"oai:clok.uclan.ac.uk:6551","7374617475733D756E707562","76100","17"
"oai:clok.uclan.ac.uk:6551","7375626A656374733D51:5131","76101","17"
"oai:clok.uclan.ac.uk:6551","74797065733D746865736973","76102","17"
"oai:clok.uclan.ac.uk:6552","7374617475733D6163636570746564","76103","17"
"oai:clok.uclan.ac.uk:6552","7375626A656374733D54:544B","76104","17"
"oai:clok.uclan.ac.uk:6552","74797065733D746865736973","76105","17"
"oai:clok.uclan.ac.uk:6553","7374617475733D756E707562","76106","17"
"oai:clok.uclan.ac.uk:6553","7375626A656374733D48:4831","76107","17"
"oai:clok.uclan.ac.uk:6553","74797065733D746865736973","76108","17"
"oai:clok.uclan.ac.uk:6554","7374617475733D756E707562","76109","17"
"oai:clok.uclan.ac.uk:6554","7375626A656374733D48:4831","76110","17"
"oai:clok.uclan.ac.uk:6554","74797065733D746865736973","76111","17"
"oai:clok.uclan.ac.uk:6555","7374617475733D6163636570746564","76112","17"
"oai:clok.uclan.ac.uk:6555","7375626A656374733D52:5243","76113","17"
"oai:clok.uclan.ac.uk:6555","7375626A656374733D52:5243:524330323534","76114","17"
"oai:clok.uclan.ac.uk:6555","74797065733D746865736973","76115","17"
"oai:clok.uclan.ac.uk:6556","7374617475733D6163636570746564","76116","17"
"oai:clok.uclan.ac.uk:6556","7375626A656374733D42:4246","76117","17"
"oai:clok.uclan.ac.uk:6556","74797065733D746865736973","76118","17"
"oai:clok.uclan.ac.uk:6559","7374617475733D6163636570746564","76119","17"
"oai:clok.uclan.ac.uk:6559","7375626A656374733D42:4231","76120","17"
"oai:clok.uclan.ac.uk:6559","74797065733D746865736973","76121","17"
"oai:clok.uclan.ac.uk:6560","7374617475733D756E707562","76122","17"
"oai:clok.uclan.ac.uk:6560","7375626A656374733D52:5254","76123","17"
"oai:clok.uclan.ac.uk:6560","74797065733D746865736973","76124","17"
"oai:clok.uclan.ac.uk:6561","7374617475733D707562","76125","17"
"oai:clok.uclan.ac.uk:6561","7375626A656374733D48:4831","76126","17"
"oai:clok.uclan.ac.uk:6561","7375626A656374733D48:484E","76127","17"
"oai:clok.uclan.ac.uk:6561","7375626A656374733D48:4851","76128","17"
"oai:clok.uclan.ac.uk:6561","7375626A656374733D48:4854","76129","17"
"oai:clok.uclan.ac.uk:6561","74797065733D626F6F6B","76130","17"
"oai:clok.uclan.ac.uk:6563","7374617475733D707562","76131","17"
"oai:clok.uclan.ac.uk:6563","7375626A656374733D48:4847","76132","17"
"oai:clok.uclan.ac.uk:6563","74797065733D61727469636C65","76133","17"
"oai:clok.uclan.ac.uk:6564","7374617475733D707562","76134","17"
"oai:clok.uclan.ac.uk:6564","7375626A656374733D54:5448","76135","17"
"oai:clok.uclan.ac.uk:6564","74797065733D61727469636C65","76136","17"
"oai:clok.uclan.ac.uk:6568","7374617475733D707562","76137","17"
"oai:clok.uclan.ac.uk:6568","7375626A656374733D48:4831","76138","17"
"oai:clok.uclan.ac.uk:6568","74797065733D61727469636C65","76139","17"
"oai:clok.uclan.ac.uk:6569","7374617475733D707562","76140","17"
"oai:clok.uclan.ac.uk:6569","7375626A656374733D48:4831","76141","17"
"oai:clok.uclan.ac.uk:6569","74797065733D61727469636C65","76142","17"
"oai:clok.uclan.ac.uk:6570","7374617475733D707562","76143","17"
"oai:clok.uclan.ac.uk:6570","7375626A656374733D48:4831","76144","17"
"oai:clok.uclan.ac.uk:6570","74797065733D61727469636C65","76145","17"
"oai:clok.uclan.ac.uk:6571","7374617475733D696E7072657373","76146","17"
"oai:clok.uclan.ac.uk:6571","7375626A656374733D44:444B","76147","17"
